,Content ID,Category,Content Type,Reaction Type,Score,Datetime
579,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,worried,12,2020-12-10 08:38:11
580,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,like,50,2021-05-07 18:00:27
581,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,heart,60,2020-12-21 21:36:56
582,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,heart,60,2021-03-12 12:19:22
583,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,want,70,2021-04-23 18:00:40
584,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,adore,72,2021-04-14 15:46:03
585,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,disgust,0,2021-04-28 07:00:56
586,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,disgust,0,2020-08-05 15:37:34
587,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,dislike,10,2021-02-13 18:54:30
588,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,scared,15,2021-01-31 14:19:15
589,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,interested,30,2021-04-03 09:24:27
590,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,interested,30,2020-09-19 15:11:05
591,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,interested,30,2021-03-01 20:21:44
592,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,interested,30,2020-10-19 18:27:44
593,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,peeking,35,2021-06-18 01:10:19
594,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,peeking,35,2020-06-23 21:54:31
595,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,peeking,35,2021-03-18 13:28:26
596,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,peeking,35,2021-03-04 21:16:10
597,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,cherish,70,2021-03-14 07:11:05
598,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,cherish,70,2020-08-17 16:53:20
599,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,cherish,70,2020-10-09 19:16:29
600,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,hate,5,2021-02-21 17:06:48
601,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,hate,5,2021-04-29 06:42:43
602,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,hate,5,2020-08-24 14:46:59
603,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,hate,5,2021-02-14 18:33:57
604,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,65,2021-05-18 07:58:39
605,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,65,2021-04-05 19:34:52
606,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,65,2021-05-27 20:53:16
607,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,65,2020-11-23 05:19:59
608,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,65,2020-10-12 05:59:18
609,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,65,2021-05-07 04:02:28
610,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,indifferent,20,2020-06-30 10:29:53
611,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,indifferent,20,2021-04-30 02:55:56
612,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,indifferent,20,2020-08-09 10:14:34
613,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,indifferent,20,2020-08-23 13:12:57
614,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,intrigued,45,2021-01-09 20:40:41
615,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,intrigued,45,2021-05-14 17:54:59
616,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,worried,12,2021-03-19 19:32:51
617,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,worried,12,2020-11-17 18:45:49
618,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,worried,12,2021-04-18 00:54:17
619,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,like,50,2020-09-07 01:45:11
620,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,like,50,2020-09-03 13:24:42
621,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,heart,60,2020-08-17 10:20:49
622,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,heart,60,2021-03-09 12:10:20
623,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,heart,60,2020-09-06 17:27:49
624,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,heart,60,2020-07-20 04:52:58
625,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,want,70,2021-06-08 15:13:08
626,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,adore,72,2020-07-02 11:39:05
627,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,adore,72,2021-04-15 14:51:59
628,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,adore,72,2021-05-13 03:52:42
629,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,adore,72,2021-04-29 09:59:11
630,34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,adore,72,2021-01-14 09:05:20
631,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,disgust,0,2020-07-21 09:23:56
632,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,disgust,0,2020-06-21 14:10:42
633,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,dislike,10,2020-07-20 16:35:56
634,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,dislike,10,2021-01-12 21:32:13
635,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,scared,15,2020-12-07 11:41:18
636,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,scared,15,2021-04-10 18:40:53
637,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,interested,30,2021-02-04 11:26:59
638,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,interested,30,2021-03-14 05:20:15
639,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,peeking,35,2020-07-29 21:13:33
640,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,peeking,35,2021-05-10 11:45:19
641,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,peeking,35,2021-04-12 15:08:42
642,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,cherish,70,2021-03-29 21:05:59
643,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,hate,5,2021-05-19 10:39:28
644,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,hate,5,2021-01-03 20:01:37
645,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,love,65,2021-01-02 02:38:58
646,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,love,65,2020-08-02 11:25:11
647,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,love,65,2021-04-18 18:04:00
648,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,indifferent,20,2020-10-25 17:21:51
649,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,indifferent,20,2020-08-16 02:17:01
650,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,indifferent,20,2021-02-11 00:21:08
651,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,super love,75,2020-10-07 13:22:10
652,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,super love,75,2020-08-27 23:25:41
653,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,intrigued,45,2021-01-17 23:46:12
654,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,intrigued,45,2021-03-14 19:23:30
655,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,intrigued,45,2021-02-09 08:21:19
656,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,worried,12,2020-10-29 13:22:13
657,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,worried,12,2021-01-09 11:20:59
658,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,worried,12,2021-02-02 09:22:45
659,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,worried,12,2020-09-28 03:59:57
660,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,like,50,2020-06-27 17:59:24
661,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,like,50,2021-05-10 19:45:36
662,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,like,50,2021-04-29 04:36:12
663,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,like,50,2020-11-14 16:47:08
664,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,heart,60,2020-09-30 18:21:57
665,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,heart,60,2021-05-07 14:55:36
666,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,heart,60,2021-01-11 10:46:58
667,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,want,70,2021-05-03 18:01:33
668,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,adore,72,2021-02-23 01:14:52
669,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,adore,72,2020-11-26 18:31:55
670,2920dccb-e06f-49fc-8049-b6d4164dfe84,veganism,GIF,adore,72,2021-02-14 11:57:43
671,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,disgust,0,2021-03-08 02:51:24
672,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,dislike,10,2021-05-08 07:39:21
673,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,dislike,10,2020-12-06 18:13:12
674,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,dislike,10,2021-04-23 11:45:31
675,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,scared,15,2020-08-18 11:34:22
676,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,interested,30,2021-01-04 04:40:07
677,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,peeking,35,2020-12-22 11:15:01
678,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,cherish,70,2020-06-28 07:53:22
679,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,cherish,70,2020-11-02 14:43:06
680,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,cherish,70,2020-11-26 16:05:55
681,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,hate,5,2021-03-27 05:17:06
682,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,hate,5,2020-12-13 00:43:22
683,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,indifferent,20,2020-08-26 19:10:51
684,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,super love,75,2021-04-17 18:59:39
685,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,super love,75,2020-10-02 01:50:11
686,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,super love,75,2020-06-21 13:09:27
687,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,super love,75,2021-03-25 13:06:59
688,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,intrigued,45,2021-06-06 18:49:29
689,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,worried,12,2020-12-10 08:47:34
690,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,worried,12,2020-12-07 06:14:06
691,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,worried,12,2020-12-23 18:50:35
692,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,like,50,2020-10-02 00:45:49
693,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,want,70,2021-04-15 04:37:46
694,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,want,70,2021-02-20 05:52:29
695,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,adore,72,2020-12-09 23:38:09
696,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,adore,72,2020-07-05 19:22:31
697,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,adore,72,2021-03-19 21:35:58
698,f4e3840e-bb71-40c2-afc5-9408d842646d,healthy eating,photo,adore,72,2021-04-02 19:50:55
699,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,disgust,0,2021-02-21 08:37:41
700,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,disgust,0,2020-12-04 13:10:29
701,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,dislike,10,2020-09-09 07:25:36
702,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,dislike,10,2020-10-02 21:47:46
703,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,peeking,35,2021-05-25 06:06:24
704,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,cherish,70,2020-10-11 05:56:13
705,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,cherish,70,2020-11-23 18:07:40
706,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,cherish,70,2021-03-25 01:29:57
707,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,hate,5,2021-04-14 03:24:20
708,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,love,65,2021-05-10 00:06:49
709,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,love,65,2020-11-18 20:32:15
710,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,love,65,2021-03-09 10:29:31
711,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,love,65,2021-02-23 23:48:49
712,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,indifferent,20,2021-03-09 07:35:28
713,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,indifferent,20,2020-09-01 10:45:52
714,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,indifferent,20,2021-06-01 12:27:24
715,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,indifferent,20,2020-11-11 11:26:05
716,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,intrigued,45,2020-09-03 17:05:32
717,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,intrigued,45,2020-09-22 09:51:46
718,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,worried,12,2020-08-17 21:00:47
719,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,worried,12,2021-03-02 10:11:29
720,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,like,50,2020-12-11 10:43:06
721,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,heart,60,2020-12-11 01:37:21
722,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,want,70,2020-12-17 04:03:15
723,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,food,video,adore,72,2020-10-09 04:55:48
724,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,disgust,0,2020-12-22 19:44:47
725,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,disgust,0,2020-07-08 10:18:43
726,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,disgust,0,2020-10-22 15:01:57
727,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,dislike,10,2020-09-12 15:36:58
728,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,scared,15,2021-06-08 21:29:08
729,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,scared,15,2020-10-07 09:16:32
730,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,interested,30,2021-01-30 20:09:06
731,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,peeking,35,2020-12-07 07:22:43
732,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,cherish,70,2020-11-27 20:16:29
733,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,cherish,70,2020-07-20 09:08:42
734,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,hate,5,2021-04-17 17:26:33
735,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,hate,5,2020-08-17 08:57:55
736,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,hate,5,2020-12-20 05:07:35
737,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,love,65,2021-01-27 05:51:54
738,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,love,65,2020-12-25 21:27:36
739,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,indifferent,20,2020-08-03 09:02:36
740,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,indifferent,20,2020-06-30 22:30:50
741,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,indifferent,20,2021-05-23 16:37:10
742,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,indifferent,20,2021-02-18 10:43:12
743,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,super love,75,2021-02-15 09:38:39
744,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,super love,75,2021-02-15 23:04:25
745,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,super love,75,2020-11-08 03:05:59
746,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,worried,12,2021-06-07 03:26:27
747,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,like,50,2020-11-16 16:06:27
748,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,like,50,2020-11-06 15:34:37
749,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,like,50,2021-02-01 11:49:53
750,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,heart,60,2020-10-18 05:43:21
751,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,heart,60,2021-01-30 03:07:13
752,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,heart,60,2020-09-17 09:32:00
753,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,heart,60,2021-03-17 16:26:07
754,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,want,70,2020-11-25 02:16:27
755,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,want,70,2020-09-01 22:33:03
756,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,adore,72,2020-09-21 12:23:17
757,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dogs,video,adore,72,2020-06-24 21:45:00
758,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,disgust,0,2021-01-17 23:43:53
759,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,disgust,0,2020-06-23 11:28:25
760,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,dislike,10,2020-10-22 09:15:50
761,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,dislike,10,2020-12-11 09:58:16
762,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,dislike,10,2021-02-03 08:07:48
763,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,dislike,10,2020-10-10 22:18:07
764,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,interested,30,2020-11-03 04:22:14
765,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,interested,30,2021-02-09 04:51:20
766,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,interested,30,2020-06-24 01:16:23
767,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,hate,5,2021-05-19 11:51:15
768,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,hate,5,2020-12-26 13:56:56
769,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,hate,5,2021-02-05 19:47:55
770,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,hate,5,2021-02-16 12:59:22
771,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,indifferent,20,2020-07-24 12:25:11
772,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,indifferent,20,2020-07-02 22:14:27
773,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,super love,75,2020-09-02 00:42:34
774,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,super love,75,2020-10-16 14:01:02
775,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,intrigued,45,2020-09-23 11:14:00
776,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,intrigued,45,2021-01-15 21:57:57
777,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,worried,12,2020-12-28 09:05:09
778,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,worried,12,2021-01-23 11:26:42
779,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,worried,12,2020-12-15 07:10:58
780,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,like,50,2021-01-01 01:06:11
781,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,heart,60,2021-01-14 00:16:41
782,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,heart,60,2021-03-23 19:44:59
783,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,heart,60,2021-05-30 07:14:45
784,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,heart,60,2021-04-16 05:04:00
785,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,adore,72,2021-03-10 18:08:20
786,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,adore,72,2021-05-04 21:19:02
787,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,cooking,video,adore,72,2020-10-04 22:03:38
788,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,disgust,0,2020-10-10 23:55:45
789,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,dislike,10,2020-06-22 05:26:30
790,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,dislike,10,2020-07-22 20:32:40
791,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,scared,15,2021-03-25 14:56:54
792,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,scared,15,2020-08-18 09:56:16
793,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,interested,30,2020-08-13 18:17:46
794,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,interested,30,2020-08-26 19:33:55
795,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,interested,30,2020-10-22 19:08:38
796,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,peeking,35,2021-01-25 20:18:18
797,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,peeking,35,2020-08-05 20:00:04
798,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,peeking,35,2020-08-13 11:18:49
799,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,peeking,35,2020-11-29 09:38:35
800,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,cherish,70,2021-01-03 15:07:59
801,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,cherish,70,2020-10-15 04:11:32
802,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,cherish,70,2020-11-22 16:02:35
803,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,hate,5,2020-09-16 06:44:28
804,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,hate,5,2020-11-11 12:09:36
805,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,hate,5,2020-07-10 14:19:54
806,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,hate,5,2020-12-12 13:04:31
807,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,hate,5,2021-06-04 17:31:15
808,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,hate,5,2021-02-12 12:06:27
809,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,love,65,2021-03-27 20:10:54
810,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,love,65,2021-01-25 20:58:25
811,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,super love,75,2021-01-30 07:11:38
812,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,super love,75,2020-08-12 21:47:07
813,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,intrigued,45,2021-06-13 16:33:27
814,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,intrigued,45,2020-10-21 00:53:58
815,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,intrigued,45,2021-04-18 06:34:31
816,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,intrigued,45,2020-11-12 20:23:44
817,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,worried,12,2020-11-29 17:52:54
818,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,worried,12,2020-07-04 12:35:11
819,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,worried,12,2020-07-17 05:35:53
820,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,worried,12,2020-11-01 03:02:59
821,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,like,50,2021-03-07 22:58:12
822,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,like,50,2020-08-02 05:53:36
823,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,want,70,2021-02-28 02:47:12
824,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,want,70,2020-10-01 04:13:04
825,eec5e521-4c28-4e8a-93a9-d544803fad7e,food,audio,want,70,2020-08-18 03:41:33
826,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,disgust,0,2020-08-01 08:00:05
827,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,disgust,0,2020-10-06 11:27:42
828,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,dislike,10,2021-03-18 18:58:00
829,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,scared,15,2021-02-26 21:35:14
830,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,scared,15,2021-02-24 17:09:32
831,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,scared,15,2021-06-05 11:48:51
832,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,scared,15,2020-08-21 20:14:01
833,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,interested,30,2020-10-13 12:54:00
834,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,peeking,35,2020-11-22 01:05:58
835,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,technology,photo,cherish,70,2020-09-07 23:56:37
